sexe;preusuel;annais;dpt;nombre
1;_PRENOMS_RARES;2000;46;12
1;_PRENOMS_RARES;2001;46;10
1;_PRENOMS_RARES;2002;46;13
1;_PRENOMS_RARES;2003;46;10
1;_PRENOMS_RARES;2004;46;10
1;_PRENOMS_RARES;2005;46;10
1;_PRENOMS_RARES;2006;46;13
1;_PRENOMS_RARES;2007;46;8
1;_PRENOMS_RARES;2008;46;16
1;_PRENOMS_RARES;2009;46;17
1;_PRENOMS_RARES;2010;46;11
1;_PRENOMS_RARES;2011;46;7
1;_PRENOMS_RARES;2012;46;9
1;_PRENOMS_RARES;2013;46;10
1;_PRENOMS_RARES;2014;46;9
1;_PRENOMS_RARES;2015;46;13
1;_PRENOMS_RARES;2016;46;19
1;_PRENOMS_RARES;2017;46;16
1;_PRENOMS_RARES;2018;46;13
1;_PRENOMS_RARES;2019;46;12
1;_PRENOMS_RARES;2020;46;15
1;_PRENOMS_RARES;2021;46;15
1;AARON;2020;46;3
1;ACHILLE;2011;46;3
1;ADAM;2008;46;3
1;ADAM;2010;46;3
1;ADAM;2013;46;4
1;ADAM;2014;46;5
1;ADAM;2015;46;3
1;ADAM;2018;46;3
1;ADAM;2019;46;3
1;ADAM;2021;46;3
1;ADRIEN;2000;46;8
1;ADRIEN;2001;46;10
1;ADRIEN;2002;46;7
1;ADRIEN;2003;46;6
1;ADRIEN;2004;46;6
1;ADRIEN;2005;46;5
1;ADRIEN;2006;46;7
1;ADRIEN;2007;46;4
1;ALBAN;2015;46;3
1;ALBAN;2016;46;3
1;ALEXANDRE;2000;46;5
1;ALEXANDRE;2001;46;8
1;ALEXANDRE;2002;46;7
1;ALEXANDRE;2003;46;10
1;ALEXANDRE;2004;46;6
1;ALEXANDRE;2005;46;5
1;ALEXANDRE;2006;46;3
1;ALEXANDRE;2007;46;3
1;ALEXANDRE;2009;46;5
1;ALEXANDRE;2010;46;4
1;ALEXANDRE;2018;46;3
1;ALEXIS;2000;46;5
1;ALEXIS;2001;46;5
1;ALEXIS;2002;46;5
1;ALEXIS;2003;46;5
1;ALEXIS;2004;46;7
1;ALEXIS;2006;46;7
1;ALEXIS;2007;46;5
1;ALEXIS;2008;46;4
1;ALEXIS;2009;46;4
1;ALEXIS;2015;46;3
1;ALOIS;2005;46;3
1;AMAURY;2020;46;3
1;AMINE;2008;46;3
1;ANGEL;2006;46;3
