sexe;preusuel;annais;dpt;nombre
1;_PRENOMS_RARES;2000;94;499
1;_PRENOMS_RARES;2001;94;560
1;_PRENOMS_RARES;2002;94;562
1;_PRENOMS_RARES;2003;94;612
1;_PRENOMS_RARES;2004;94;630
1;_PRENOMS_RARES;2005;94;671
1;_PRENOMS_RARES;2006;94;723
1;_PRENOMS_RARES;2007;94;677
1;_PRENOMS_RARES;2008;94;703
1;_PRENOMS_RARES;2009;94;739
1;_PRENOMS_RARES;2010;94;861
1;_PRENOMS_RARES;2011;94;840
1;_PRENOMS_RARES;2012;94;927
1;_PRENOMS_RARES;2013;94;890
1;_PRENOMS_RARES;2014;94;841
1;_PRENOMS_RARES;2015;94;856
1;_PRENOMS_RARES;2016;94;896
1;_PRENOMS_RARES;2017;94;872
1;_PRENOMS_RARES;2018;94;882
1;_PRENOMS_RARES;2019;94;906
1;_PRENOMS_RARES;2020;94;1002
1;_PRENOMS_RARES;2021;94;944
1;AARON;2001;94;8
1;AARON;2002;94;8
1;AARON;2003;94;5
1;AARON;2004;94;11
1;AARON;2005;94;16
1;AARON;2006;94;21
1;AARON;2007;94;17
1;AARON;2008;94;40
1;AARON;2009;94;39
1;AARON;2010;94;45
1;AARON;2011;94;60
1;AARON;2012;94;56
1;AARON;2013;94;49
1;AARON;2014;94;51
1;AARON;2015;94;56
1;AARON;2016;94;63
1;AARON;2017;94;64
1;AARON;2018;94;59
1;AARON;2019;94;76
1;AARON;2020;94;51
1;AARON;2021;94;59
1;ABD;2016;94;3
1;ABD;2021;94;3
1;ABDALLAH;2000;94;4
1;ABDALLAH;2002;94;6
1;ABDALLAH;2003;94;8
1;ABDALLAH;2004;94;8
1;ABDALLAH;2005;94;10
1;ABDALLAH;2006;94;7
1;ABDALLAH;2007;94;6
1;ABDALLAH;2008;94;10
1;ABDALLAH;2009;94;9
1;ABDALLAH;2010;94;12
1;ABDALLAH;2011;94;8
1;ABDALLAH;2012;94;13
1;ABDALLAH;2013;94;5
1;ABDALLAH;2014;94;5
1;ABDALLAH;2015;94;11
1;ABDALLAH;2016;94;15
1;ABDALLAH;2017;94;13
1;ABDALLAH;2018;94;9
1;ABDALLAH;2019;94;7
1;ABDALLAH;2020;94;10
1;ABDALLAH;2021;94;8
1;ABDEL;2003;94;5
1;ABDEL;2005;94;4
1;ABDEL;2007;94;3
1;ABDEL;2008;94;3
1;ABDEL;2009;94;4
1;ABDEL;2013;94;3
1;ABDEL;2014;94;4
1;ABDEL;2020;94;3
1;ABDEL-MALIK;2016;94;3
1;ABDEL-RAHMAN;2013;94;3
1;ABDELHAKIM;2010;94;3
1;ABDELKADER;2000;94;4
1;ABDELKADER;2002;94;3
1;ABDELKADER;2003;94;5
1;ABDELKADER;2005;94;5
1;ABDELKADER;2006;94;3
1;ABDELKADER;2007;94;4
1;ABDELKADER;2008;94;3
1;ABDELKADER;2009;94;4
1;ABDELKADER;2010;94;4
1;ABDELKADER;2012;94;5
1;ABDELKADER;2014;94;4
1;ABDELKADER;2017;94;4
1;ABDELLAH;2003;94;3
1;ABDELLAH;2006;94;3
1;ABDELLAH;2007;94;3
1;ABDELLAH;2010;94;4
1;ABDELLAH;2012;94;3
1;ABDELLAH;2013;94;4
1;ABDELLAH;2014;94;4
1;ABDELLAH;2019;94;3
1;ABDELMADJID;2009;94;3
1;ABDELMALIK;2010;94;3
1;ABDELMALIK;2012;94;3
1;ABDELRAHMAN;2005;94;3
1;ABDELRAHMEN;2016;94;3
1;ABDENOUR;2004;94;3
1;ABDERAHMANE;2010;94;3
1;ABDERAHMANE;2017;94;3
1;ABDERRAHMAN;2016;94;4
1;ABDERRAHMAN;2020;94;3
1;ABDERRAHMANE;2003;94;3
1;ABDERRAHMANE;2011;94;3
1;ABDERRAHMANE;2012;94;4
1;ABDERRAHMANE;2013;94;4
1;ABDERRAHMANE;2015;94;7
1;ABDERRAHMANE;2016;94;3
1;ABDERRAHMANE;2018;94;6
1;ABDOU;2002;94;3
1;ABDOU;2007;94;3
1;ABDOU;2011;94;3
1;ABDOU;2012;94;3
1;ABDOU;2016;94;3
1;ABDOU;2019;94;3
1;ABDOUL;2004;94;4
1;ABDOUL;2013;94;3
1;ABDOUL;2015;94;5
1;ABDOUL;2017;94;9
1;ABDOUL;2018;94;8
1;ABDOUL;2019;94;8
1;ABDOUL;2020;94;7
1;ABDOUL;2021;94;4
1;ABDOUL-AZIZ;2018;94;3
1;ABDOUL-KARIM;2017;94;3
1;ABDOULAYE;2000;94;7
1;ABDOULAYE;2001;94;4
1;ABDOULAYE;2002;94;4
1;ABDOULAYE;2003;94;5
1;ABDOULAYE;2004;94;11
1;ABDOULAYE;2005;94;9
1;ABDOULAYE;2006;94;7
1;ABDOULAYE;2007;94;6
1;ABDOULAYE;2008;94;14
1;ABDOULAYE;2009;94;7
1;ABDOULAYE;2010;94;10
1;ABDOULAYE;2011;94;8
1;ABDOULAYE;2012;94;9
1;ABDOULAYE;2013;94;6
1;ABDOULAYE;2014;94;6
1;ABDOULAYE;2015;94;10
1;ABDOULAYE;2016;94;16
1;ABDOULAYE;2017;94;14
1;ABDOULAYE;2018;94;23
1;ABDOULAYE;2019;94;11
1;ABDOULAYE;2020;94;15
1;ABDOULAYE;2021;94;14
1;ABDOULLAH;2014;94;3
1;ABDOULLAH;2015;94;3
1;ABDOURAHMANE;2015;94;3
1;ABDOURAHMANE;2018;94;6
1;ABDOURAHMANE;2021;94;3
1;ABDULLAH;2012;94;4
1;ABDULLAH;2014;94;3
1;ABDULLAH;2015;94;4
1;ABDULLAH;2016;94;6
1;ABDULLAH;2017;94;4
1;ABEL;2003;94;3
1;ABEL;2006;94;3
1;ABEL;2007;94;3
1;ABEL;2009;94;6
1;ABEL;2010;94;5
1;ABEL;2011;94;8
1;ABEL;2012;94;8
1;ABEL;2013;94;4
1;ABEL;2014;94;7
1;ABEL;2015;94;18
1;ABEL;2016;94;10
1;ABEL;2017;94;12
1;ABEL;2018;94;12
1;ABEL;2019;94;11
1;ABEL;2020;94;4
1;ABEL;2021;94;11
1;ABOU;2004;94;3
1;ABOU;2019;94;3
1;ABOUBACAR;2002;94;3
1;ABOUBACAR;2003;94;4
1;ABOUBACAR;2007;94;3
1;ABOUBACAR;2008;94;5
1;ABOUBACAR;2009;94;4
1;ABOUBACAR;2011;94;8
1;ABOUBACAR;2012;94;9
1;ABOUBACAR;2013;94;4
1;ABOUBACAR;2014;94;4
1;ABOUBACAR;2015;94;7
1;ABOUBACAR;2016;94;11
1;ABOUBACAR;2017;94;8
1;ABOUBACAR;2018;94;17
1;ABOUBACAR;2019;94;10
1;ABOUBACAR;2020;94;9
1;ABOUBACAR;2021;94;9
1;ABOUBAKAR;2004;94;3
1;ABOUBAKAR;2005;94;7
1;ABOUBAKAR;2007;94;4
1;ABOUBAKAR;2010;94;3
1;ABOUBAKAR;2012;94;7
1;ABOUBAKAR;2014;94;4
1;ABOUBAKAR;2017;94;5
1;ABOUBAKAR;2018;94;7
1;ABOUBAKAR;2019;94;7
1;ABOUBAKAR;2020;94;5
1;ABRAHAM;2008;94;3
1;ABRAHAM;2010;94;3
1;ABRAHAM;2014;94;3
1;ABRAHAM;2017;94;3
1;ABRAHAM;2019;94;3
1;ACHILLE;2000;94;4
