sexe;preusuel;annais;dpt;nombre
1;_PRENOMS_RARES;2000;84;65
1;_PRENOMS_RARES;2001;84;81
1;_PRENOMS_RARES;2002;84;70
1;_PRENOMS_RARES;2003;84;115
1;_PRENOMS_RARES;2004;84;101
1;_PRENOMS_RARES;2005;84;102
1;_PRENOMS_RARES;2006;84;113
1;_PRENOMS_RARES;2007;84;119
1;_PRENOMS_RARES;2008;84;133
1;_PRENOMS_RARES;2009;84;135
1;_PRENOMS_RARES;2010;84;132
1;_PRENOMS_RARES;2011;84;152
1;_PRENOMS_RARES;2012;84;127
1;_PRENOMS_RARES;2013;84;136
1;_PRENOMS_RARES;2014;84;148
1;_PRENOMS_RARES;2015;84;136
1;_PRENOMS_RARES;2016;84;131
1;_PRENOMS_RARES;2017;84;157
1;_PRENOMS_RARES;2018;84;147
1;_PRENOMS_RARES;2019;84;157
1;_PRENOMS_RARES;2020;84;159
1;_PRENOMS_RARES;2021;84;155
1;AARON;2005;84;4
1;AARON;2006;84;6
1;AARON;2007;84;13
1;AARON;2008;84;14
1;AARON;2009;84;11
1;AARON;2010;84;23
1;AARON;2011;84;18
1;AARON;2012;84;22
1;AARON;2013;84;20
1;AARON;2014;84;19
1;AARON;2015;84;23
1;AARON;2016;84;20
1;AARON;2017;84;31
1;AARON;2018;84;25
1;AARON;2019;84;32
1;AARON;2020;84;34
1;AARON;2021;84;24
1;ABDALLAH;2013;84;3
1;ABDALLAH;2015;84;3
1;ABDALLAH;2016;84;5
1;ABDALLAH;2017;84;4
1;ABDEL-KARIM;2002;84;3
1;ABDELKADER;2004;84;4
1;ABDELLAH;2016;84;3
1;ABDELLAH;2017;84;3
1;ABDELRAHMAN;2011;84;3
1;ABDERRAHMAN;2018;84;3
1;ABDERRAHMANE;2017;84;3
1;ABEL;2000;84;3
1;ABEL;2003;84;3
1;ABEL;2005;84;3
1;ABEL;2007;84;5
1;ABEL;2012;84;4
1;ABEL;2013;84;3
1;ABEL;2014;84;5
1;ABEL;2015;84;5
1;ABEL;2017;84;7
1;ABEL;2018;84;6
1;ABEL;2019;84;3
1;ABEL;2020;84;6
1;ABEL;2021;84;6
1;ACHILLE;2003;84;4
1;ACHILLE;2005;84;3
1;ACHILLE;2008;84;4
1;ACHILLE;2011;84;4
1;ACHILLE;2012;84;4
1;ACHILLE;2013;84;4
1;ACHILLE;2014;84;3
1;ACHILLE;2015;84;4
1;ACHILLE;2016;84;3
1;ACHILLE;2018;84;4
1;ACHILLE;2019;84;4
1;ACHILLE;2020;84;4
1;ACHRAF;2001;84;7
1;ACHRAF;2003;84;4
1;ACHRAF;2005;84;5
1;ACHRAF;2006;84;4
1;ACHRAF;2007;84;3
1;ACHRAF;2008;84;4
1;ACHRAF;2009;84;5
1;ACHRAF;2011;84;4
1;ACHRAF;2013;84;3
1;ACHRAF;2014;84;3
1;ACHRAF;2016;84;4
1;ACHRAF;2019;84;3
1;ADAM;2000;84;10
1;ADAM;2001;84;9
1;ADAM;2002;84;23
1;ADAM;2003;84;22
1;ADAM;2004;84;20
1;ADAM;2005;84;18
1;ADAM;2006;84;47
1;ADAM;2007;84;47
1;ADAM;2008;84;48
1;ADAM;2009;84;43
1;ADAM;2010;84;48
1;ADAM;2011;84;69
1;ADAM;2012;84;82
1;ADAM;2013;84;82
1;ADAM;2014;84;73
1;ADAM;2015;84;67
1;ADAM;2016;84;64
1;ADAM;2017;84;67
1;ADAM;2018;84;56
1;ADAM;2019;84;61
1;ADAM;2020;84;49
1;ADAM;2021;84;52
1;ADAME;2007;84;3
1;ADAME;2008;84;3
1;ADAME;2009;84;4
1;ADAME;2010;84;3
1;ADAME;2011;84;4
1;ADAME;2013;84;3
1;ADAN;2014;84;5
1;ADEL;2000;84;3
1;ADEL;2011;84;3
1;ADEL;2013;84;3
1;ADEM;2004;84;3
1;ADEM;2005;84;3
1;ADEM;2006;84;5
1;ADEM;2007;84;5
1;ADEM;2008;84;7
1;ADEM;2009;84;10
1;ADEM;2010;84;5
1;ADEM;2011;84;12
1;ADEM;2012;84;11
1;ADEM;2013;84;10
1;ADEM;2014;84;17
1;ADEM;2015;84;8
1;ADEM;2016;84;15
1;ADEM;2017;84;8
1;ADEM;2018;84;6
1;ADEM;2019;84;11
1;ADEM;2020;84;10
1;ADEM;2021;84;10
1;ADIL;2000;84;4
1;ADIL;2001;84;4
1;ADIL;2002;84;7
1;ADIL;2003;84;3
1;ADIL;2007;84;3
1;ADIL;2008;84;3
1;ADIL;2009;84;3
1;ADIL;2012;84;3
1;ADNANE;2014;84;4
1;ADRIAN;2000;84;4
1;ADRIAN;2002;84;4
1;ADRIAN;2004;84;5
1;ADRIAN;2005;84;3
1;ADRIAN;2006;84;4
1;ADRIAN;2008;84;4
1;ADRIAN;2009;84;3
1;ADRIAN;2010;84;4
1;ADRIAN;2015;84;3
1;ADRIAN;2017;84;4
1;ADRIEN;2000;84;36
1;ADRIEN;2001;84;34
1;ADRIEN;2002;84;32
1;ADRIEN;2003;84;18
1;ADRIEN;2004;84;24
1;ADRIEN;2005;84;25
1;ADRIEN;2006;84;25
1;ADRIEN;2007;84;19
1;ADRIEN;2008;84;18
1;ADRIEN;2009;84;17
1;ADRIEN;2010;84;12
1;ADRIEN;2011;84;13
1;ADRIEN;2012;84;15
1;ADRIEN;2013;84;13
1;ADRIEN;2014;84;16
1;ADRIEN;2015;84;10
1;ADRIEN;2016;84;12
1;ADRIEN;2017;84;11
1;ADRIEN;2018;84;8
1;ADRIEN;2019;84;6
1;ADRIEN;2020;84;7
1;ADRIEN;2021;84;5
1;AEDAN;2017;84;5
1;AHMED;2000;84;4
1;AHMED;2001;84;4
1;AHMED;2002;84;3
1;AHMED;2003;84;3
1;AHMED;2004;84;4
1;AHMED;2006;84;3
1;AHMED;2008;84;5
1;AHMED;2009;84;5
1;AHMED;2010;84;4
1;AHMED;2011;84;6
1;AHMED;2013;84;3
1;AHMED;2014;84;7
1;AHMED;2015;84;10
1;AHMED;2016;84;4
1;AHMED;2017;84;10
1;AHMED;2018;84;8
1;AHMED;2019;84;3
1;AHMED;2020;84;7
1;AHMED;2021;84;10
1;AIDEN;2016;84;4
1;AÏDEN;2018;84;3
1;AÏDEN;2020;84;5
1;AÏDEN;2021;84;3
1;AIMÉ;2020;84;3
1;AISSA;2004;84;3
1;AISSA;2010;84;3
1;AÏSSA;2012;84;3
1;AÏSSA;2016;84;4
1;AÏSSA;2020;84;3
1;AÏSSA;2021;84;4
1;AKRAM;2012;84;3
1;AKRAM;2015;84;3
1;AKRAM;2016;84;4
1;ALAN;2000;84;10
1;ALAN;2001;84;10
1;ALAN;2002;84;4
1;ALAN;2003;84;3
1;ALAN;2004;84;7
1;ALAN;2005;84;5
1;ALAN;2006;84;5
1;ALAN;2008;84;3
1;ALAN;2009;84;5
1;ALAN;2010;84;4
1;ALAN;2012;84;3
1;ALAN;2013;84;3
1;ALAN;2015;84;4
1;ALAN;2020;84;3
1;ALBAN;2000;84;9
1;ALBAN;2001;84;5
1;ALBAN;2002;84;3
1;ALBAN;2003;84;5
1;ALBAN;2004;84;6
1;ALBAN;2005;84;3
1;ALBAN;2006;84;3
1;ALBAN;2007;84;12
1;ALBAN;2008;84;6
1;ALBAN;2010;84;8
1;ALBAN;2011;84;3
1;ALBAN;2012;84;5
1;ALBAN;2013;84;4
1;ALBAN;2014;84;8
1;ALBAN;2015;84;6
1;ALBAN;2017;84;8
1;ALBAN;2018;84;8
1;ALBAN;2019;84;3
1;ALBAN;2020;84;4
1;ALBAN;2021;84;6
1;ALBIN;2001;84;3
1;ALBIN;2009;84;3
1;ALBIN;2013;84;3
1;ALBIN;2014;84;3
1;ALBIN;2017;84;3
1;ALBIN;2019;84;3
1;ALBIN;2021;84;3
1;ALEJANDRO;2014;84;3
1;ALESSANDRO;2008;84;7
1;ALESSANDRO;2009;84;4
1;ALESSANDRO;2010;84;4
1;ALESSANDRO;2011;84;4
1;ALESSANDRO;2016;84;5
1;ALESSANDRO;2018;84;3
1;ALESSANDRO;2021;84;3
1;ALESSIO;2003;84;4
1;ALESSIO;2009;84;3
1;ALESSIO;2011;84;3
1;ALESSIO;2012;84;3
1;ALESSIO;2013;84;4
1;ALESSIO;2015;84;10
1;ALESSIO;2016;84;9
1;ALESSIO;2017;84;7
1;ALESSIO;2018;84;5
1;ALESSIO;2019;84;14
1;ALESSIO;2020;84;18
1;ALESSIO;2021;84;19
1;ALEX;2000;84;8
1;ALEX;2001;84;6
1;ALEX;2002;84;9
1;ALEX;2003;84;9
1;ALEX;2004;84;9
1;ALEX;2005;84;6
1;ALEX;2006;84;4
1;ALEX;2007;84;5
1;ALEX;2008;84;5
1;ALEX;2009;84;5
1;ALEX;2010;84;3
1;ALEX;2011;84;3
1;ALEX;2012;84;4
1;ALEX;2014;84;5
1;ALEX;2015;84;7
1;ALEX;2016;84;4
1;ALEX;2017;84;3
1;ALEX;2018;84;3
1;ALEXANDRE;2000;84;44
1;ALEXANDRE;2001;84;41
1;ALEXANDRE;2002;84;40
1;ALEXANDRE;2003;84;41
1;ALEXANDRE;2004;84;33
1;ALEXANDRE;2005;84;41
1;ALEXANDRE;2006;84;36
1;ALEXANDRE;2007;84;29
1;ALEXANDRE;2008;84;26
1;ALEXANDRE;2009;84;31
1;ALEXANDRE;2010;84;31
1;ALEXANDRE;2011;84;28
1;ALEXANDRE;2012;84;17
1;ALEXANDRE;2013;84;20
1;ALEXANDRE;2014;84;15
1;ALEXANDRE;2015;84;18
1;ALEXANDRE;2016;84;17
1;ALEXANDRE;2017;84;9
1;ALEXANDRE;2018;84;17
1;ALEXANDRE;2019;84;16
1;ALEXANDRE;2020;84;10
1;ALEXANDRE;2021;84;6
1;ALEXI;2004;84;4
1;ALEXI;2007;84;6
1;ALEXI;2010;84;3
1;ALEXIS;2000;84;24
1;ALEXIS;2001;84;37
1;ALEXIS;2002;84;31
1;ALEXIS;2003;84;19
1;ALEXIS;2004;84;36
1;ALEXIS;2005;84;26
1;ALEXIS;2006;84;31
1;ALEXIS;2007;84;16
1;ALEXIS;2008;84;15
1;ALEXIS;2009;84;22
1;ALEXIS;2010;84;23
1;ALEXIS;2011;84;22
1;ALEXIS;2012;84;18
1;ALEXIS;2013;84;11
1;ALEXIS;2014;84;15
1;ALEXIS;2015;84;20
1;ALEXIS;2016;84;15
1;ALEXIS;2017;84;8
1;ALEXIS;2018;84;11
1;ALEXIS;2019;84;6
1;ALEXIS;2021;84;5
1;ALEXY;2000;84;5
1;ALEXY;2008;84;3
1;ALEXY;2014;84;5
1;ALEXY;2016;84;3
1;ALI;2000;84;5
1;ALI;2002;84;3
1;ALI;2003;84;6
1;ALI;2004;84;4
1;ALI;2006;84;4
1;ALI;2007;84;4
1;ALI;2009;84;4
1;ALI;2010;84;3
1;ALI;2013;84;5
1;ALI;2014;84;5
1;ALI;2016;84;10
1;ALI;2017;84;6
1;ALI;2018;84;13
1;ALI;2019;84;6
1;ALI;2020;84;9
1;ALI;2021;84;9
1;ALIX;2017;84;3
1;ALLAN;2000;84;10
1;ALLAN;2001;84;6
