sexe;preusuel;annais;dpt;nombre
1;_PRENOMS_RARES;2000;39;27
1;_PRENOMS_RARES;2001;39;23
1;_PRENOMS_RARES;2002;39;40
1;_PRENOMS_RARES;2003;39;33
1;_PRENOMS_RARES;2004;39;38
1;_PRENOMS_RARES;2005;39;37
1;_PRENOMS_RARES;2006;39;46
1;_PRENOMS_RARES;2007;39;29
1;_PRENOMS_RARES;2008;39;40
1;_PRENOMS_RARES;2009;39;48
1;_PRENOMS_RARES;2010;39;53
1;_PRENOMS_RARES;2011;39;41
1;_PRENOMS_RARES;2012;39;41
1;_PRENOMS_RARES;2013;39;45
1;_PRENOMS_RARES;2014;39;36
1;_PRENOMS_RARES;2015;39;32
1;_PRENOMS_RARES;2016;39;44
1;_PRENOMS_RARES;2017;39;49
1;_PRENOMS_RARES;2018;39;65
1;_PRENOMS_RARES;2019;39;38
1;_PRENOMS_RARES;2020;39;36
1;_PRENOMS_RARES;2021;39;53
1;AARON;2007;39;4
1;AARON;2008;39;4
1;AARON;2009;39;4
1;AARON;2010;39;4
1;AARON;2011;39;7
1;AARON;2012;39;6
1;AARON;2013;39;7
1;AARON;2014;39;10
1;AARON;2015;39;8
1;AARON;2016;39;5
1;AARON;2017;39;9
1;AARON;2018;39;8
1;AARON;2019;39;8
1;AARON;2020;39;8
1;AARON;2021;39;7
1;ABEL;2018;39;5
1;ACHILLE;2021;39;3
1;ADAM;2000;39;4
1;ADAM;2001;39;3
1;ADAM;2007;39;10
1;ADAM;2008;39;10
1;ADAM;2009;39;10
1;ADAM;2010;39;4
1;ADAM;2011;39;7
1;ADAM;2012;39;14
1;ADAM;2013;39;7
1;ADAM;2014;39;10
1;ADAM;2015;39;10
1;ADAM;2016;39;7
1;ADAM;2017;39;3
1;ADAM;2018;39;7
1;ADAM;2019;39;5
1;ADAM;2020;39;8
1;ADAM;2021;39;9
1;ADAME;2007;39;3
1;ADEM;2012;39;3
1;ADIL;2008;39;3
1;ADRIEN;2000;39;18
1;ADRIEN;2001;39;21
1;ADRIEN;2002;39;8
1;ADRIEN;2003;39;8
