sexe;preusuel;annais;dpt;nombre
1;_PRENOMS_RARES;2000;974;445
1;_PRENOMS_RARES;2001;974;523
1;_PRENOMS_RARES;2002;974;582
1;_PRENOMS_RARES;2003;974;571
1;_PRENOMS_RARES;2004;974;608
1;_PRENOMS_RARES;2005;974;624
1;_PRENOMS_RARES;2006;974;668
1;_PRENOMS_RARES;2007;974;728
1;_PRENOMS_RARES;2008;974;718
1;_PRENOMS_RARES;2009;974;727
1;_PRENOMS_RARES;2010;974;775
1;_PRENOMS_RARES;2011;974;803
1;_PRENOMS_RARES;2012;974;901
1;_PRENOMS_RARES;2013;974;830
1;_PRENOMS_RARES;2014;974;892
1;_PRENOMS_RARES;2015;974;925
1;_PRENOMS_RARES;2016;974;945
1;_PRENOMS_RARES;2017;974;1011
1;_PRENOMS_RARES;2018;974;989
1;_PRENOMS_RARES;2019;974;1020
1;_PRENOMS_RARES;2020;974;1097
1;_PRENOMS_RARES;2021;974;1096
1;AARON;2002;974;3
1;AARON;2003;974;5
1;AARON;2004;974;5
1;AARON;2005;974;6
1;AARON;2006;974;8
1;AARON;2007;974;25
1;AARON;2008;974;21
1;AARON;2009;974;16
1;AARON;2010;974;17
1;AARON;2011;974;30
1;AARON;2012;974;24
1;AARON;2013;974;39
1;AARON;2014;974;36
1;AARON;2015;974;50
1;AARON;2016;974;50
1;AARON;2017;974;71
1;AARON;2018;974;49
1;AARON;2019;974;67
1;AARON;2020;974;62
1;AARON;2021;974;61
1;ABDEL;2007;974;4
1;ABDEL;2017;974;4
1;ABDOU;2011;974;3
1;ABDOUL;2002;974;5
1;ABDOUL;2003;974;5
1;ABDOUL;2010;974;4
1;ABDOUL;2020;974;3
1;ABDOULLAH;2020;974;3
1;ABEL;2000;974;8
1;ABEL;2001;974;3
1;ABEL;2002;974;4
1;ABEL;2003;974;4
1;ABEL;2005;974;4
1;ABEL;2006;974;3
1;ABEL;2007;974;3
1;ABEL;2008;974;3
1;ABEL;2009;974;3
1;ABEL;2010;974;6
1;ABEL;2011;974;9
1;ABEL;2012;974;5
1;ABEL;2013;974;8
1;ABEL;2014;974;6
1;ABEL;2015;974;8
1;ABEL;2016;974;5
1;ABEL;2017;974;8
1;ABEL;2018;974;8
1;ABEL;2019;974;7
1;ABEL;2020;974;10
1;ABEL;2021;974;8
1;ABRAHAM;2019;974;4
1;ACHILLE;2002;974;4
1;ACHILLE;2005;974;3
1;ACHILLE;2010;974;3
1;ACHILLE;2011;974;3
1;ACHILLE;2018;974;4
1;ACHILLE;2021;974;3
1;ADAM;2000;974;4
1;ADAM;2002;974;9
1;ADAM;2003;974;8
1;ADAM;2004;974;7
1;ADAM;2005;974;15
1;ADAM;2006;974;7
1;ADAM;2007;974;10
1;ADAM;2008;974;10
1;ADAM;2009;974;11
1;ADAM;2010;974;15
1;ADAM;2011;974;14
1;ADAM;2012;974;23
1;ADAM;2013;974;27
1;ADAM;2014;974;20
1;ADAM;2015;974;29
1;ADAM;2016;974;31
1;ADAM;2017;974;36
1;ADAM;2018;974;36
1;ADAM;2019;974;32
1;ADAM;2020;974;36
1;ADAM;2021;974;30
1;ADAN;2012;974;4
1;ADAN;2014;974;7
1;ADAN;2015;974;5
1;ADEL;2001;974;3
1;ADEL;2005;974;4
1;ADEL;2006;974;4
1;ADEL;2010;974;3
1;ADEL;2018;974;5
1;ADEL;2019;974;3
1;ADEL;2021;974;4
1;ADEM;2020;974;3
1;ADEN;2015;974;3
1;ADEN;2017;974;4
1;ADEN;2018;974;3
1;ADEN;2019;974;3
1;ADIL;2010;974;3
1;ADIL;2015;974;4
1;ADIL;2017;974;3
1;ADIL;2018;974;6
1;ADNANE;2013;974;3
1;ADONIS;2021;974;3
1;ADRIAN;2004;974;3
1;ADRIAN;2006;974;3
1;ADRIAN;2007;974;3
1;ADRIAN;2008;974;3
1;ADRIAN;2010;974;5
1;ADRIAN;2011;974;8
1;ADRIAN;2012;974;3
1;ADRIAN;2013;974;5
1;ADRIAN;2016;974;3
1;ADRIAN;2020;974;4
1;ADRIANO;2001;974;5
1;ADRIANO;2006;974;4
1;ADRIANO;2007;974;4
1;ADRIANO;2008;974;4
1;ADRIANO;2009;974;4
1;ADRIEL;2012;974;3
1;ADRIEL;2017;974;4
1;ADRIEL;2018;974;4
1;ADRIEL;2019;974;3
1;ADRIEL;2020;974;5
1;ADRIEL;2021;974;4
1;ADRIEN;2000;974;58
1;ADRIEN;2001;974;50
1;ADRIEN;2002;974;43
1;ADRIEN;2003;974;44
1;ADRIEN;2004;974;47
1;ADRIEN;2005;974;43
1;ADRIEN;2006;974;56
1;ADRIEN;2007;974;41
1;ADRIEN;2008;974;42
1;ADRIEN;2009;974;23
1;ADRIEN;2010;974;27
1;ADRIEN;2011;974;30
1;ADRIEN;2012;974;37
