sexe;preusuel;annais;dpt;nombre
1;_PRENOMS_RARES;2000;35;106
1;_PRENOMS_RARES;2001;35;119
1;_PRENOMS_RARES;2002;35;148
1;_PRENOMS_RARES;2003;35;154
1;_PRENOMS_RARES;2004;35;189
1;_PRENOMS_RARES;2005;35;189
1;_PRENOMS_RARES;2006;35;219
1;_PRENOMS_RARES;2007;35;201
1;_PRENOMS_RARES;2008;35;235
1;_PRENOMS_RARES;2009;35;244
1;_PRENOMS_RARES;2010;35;305
1;_PRENOMS_RARES;2011;35;327
1;_PRENOMS_RARES;2012;35;314
1;_PRENOMS_RARES;2013;35;307
1;_PRENOMS_RARES;2014;35;300
1;_PRENOMS_RARES;2015;35;291
1;_PRENOMS_RARES;2016;35;294
1;_PRENOMS_RARES;2017;35;305
1;_PRENOMS_RARES;2018;35;356
1;_PRENOMS_RARES;2019;35;388
1;_PRENOMS_RARES;2020;35;358
1;_PRENOMS_RARES;2021;35;368
1;AARON;2004;35;4
1;AARON;2005;35;4
1;AARON;2006;35;4
1;AARON;2007;35;21
1;AARON;2008;35;28
1;AARON;2009;35;34
1;AARON;2010;35;29
1;AARON;2011;35;29
1;AARON;2012;35;34
1;AARON;2013;35;34
1;AARON;2014;35;26
1;AARON;2015;35;24
1;AARON;2016;35;43
1;AARON;2017;35;34
1;AARON;2018;35;35
1;AARON;2019;35;34
1;AARON;2020;35;36
1;AARON;2021;35;40
1;ABDALLAH;2013;35;3
1;ABDALLAH;2015;35;3
1;ABDALLAH;2018;35;3
1;ABDEL;2000;35;3
1;ABDOULLAH;2019;35;3
1;ABEL;2002;35;3
1;ABEL;2003;35;3
1;ABEL;2007;35;3
1;ABEL;2008;35;5
1;ABEL;2009;35;5
1;ABEL;2010;35;3
1;ABEL;2011;35;9
1;ABEL;2012;35;7
1;ABEL;2013;35;11
1;ABEL;2014;35;8
1;ABEL;2015;35;10
1;ABEL;2016;35;12
1;ABEL;2017;35;10
1;ABEL;2018;35;14
1;ABEL;2019;35;13
1;ABEL;2020;35;13
1;ABEL;2021;35;8
1;ABRIEL;2019;35;3
1;ACHILLE;2002;35;5
