sexe;preusuel;annais;dpt;nombre
1;_PRENOMS_RARES;2012;976;1394
1;_PRENOMS_RARES;2013;976;1400
1;_PRENOMS_RARES;2014;976;1477
1;_PRENOMS_RARES;2015;976;1769
1;_PRENOMS_RARES;2016;976;1856
1;_PRENOMS_RARES;2017;976;1837
1;_PRENOMS_RARES;2018;976;1829
1;_PRENOMS_RARES;2019;976;1956
1;_PRENOMS_RARES;2020;976;1753
1;_PRENOMS_RARES;2021;976;1943
1;AARON;2018;976;3
1;AARON;2021;976;5
1;ABDALLAH;2013;976;9
1;ABDALLAH;2014;976;8
1;ABDALLAH;2015;976;10
1;ABDALLAH;2016;976;11
1;ABDALLAH;2017;976;7
1;ABDALLAH;2018;976;6
1;ABDALLAH;2019;976;4
1;ABDALLAH;2020;976;7
1;ABDALLAH;2021;976;11
1;ABDEL;2012;976;7
1;ABDEL;2013;976;3
1;ABDEL;2014;976;10
1;ABDEL;2015;976;9
1;ABDEL;2016;976;6
1;ABDEL;2017;976;5
1;ABDEL;2018;976;6
1;ABDEL;2019;976;5
1;ABDEL;2020;976;10
1;ABDEL;2021;976;5
1;ABDEL-KADER;2014;976;3
1;ABDEREMANE;2013;976;3
1;ABDEREMANE;2016;976;4
1;ABDILLAH;2012;976;5
1;ABDILLAH;2015;976;3
1;ABDILLAH;2017;976;6
1;ABDILLAH;2018;976;3
1;ABDILLAH;2019;976;4
1;ABDILLAH;2021;976;4
1;ABDILLAHI;2014;976;6
1;ABDILLAHI;2016;976;5
1;ABDILLAHI;2019;976;3
1;ABDOU;2012;976;13
1;ABDOU;2013;976;3
1;ABDOU;2014;976;5
1;ABDOU;2015;976;11
1;ABDOU;2016;976;13
1;ABDOU;2017;976;11
1;ABDOU;2018;976;9
1;ABDOU;2019;976;6
1;ABDOU;2020;976;11
1;ABDOU;2021;976;6
1;ABDOUL;2012;976;3
1;ABDOUL;2015;976;3
1;ABDOUL;2021;976;7
1;ABDOUL-ANZIZ;2012;976;3
1;ABDOUL-ANZIZ;2014;976;6
1;ABDOUL-ANZIZ;2015;976;5
1;ABDOUL-ANZIZ;2016;976;3
1;ABDOUL-ANZIZ;2017;976;5
1;ABDOUL-ANZIZ;2018;976;4
1;ABDOUL-ANZIZ;2020;976;4
1;ABDOUL-ANZIZ;2021;976;5
1;ABDOUL-KARIM;2014;976;4
1;ABDOUL-KARIM;2016;976;4
1;ABDOUL-KARIM;2017;976;4
1;ABDOURAHAMANE;2014;976;3
1;ABDOURAHAMANE;2015;976;5
1;ABDOURAHAMANE;2016;976;6
1;ABDOURAHAMANE;2017;976;6
1;ABDOURAHAMANE;2018;976;3
1;ABDOURAHAMANE;2021;976;3
1;ABDOUROIHAMANE;2012;976;3
1;ABDOUROIHAMANE;2013;976;3
1;ABDOUROIHAMANE;2014;976;6
1;ABDOUROIHAMANE;2015;976;3
1;ABDOUROIHAMANE;2016;976;4
1;ABDOUROIHAMANE;2018;976;3
1;ABDOUROIHAMANE;2021;976;3
1;ABEL;2017;976;3
1;ABOUBACAR;2012;976;4
1;ABOUBACAR;2013;976;5
1;ABOUBACAR;2014;976;3
1;ABOUBACAR;2019;976;4
1;ABOUBAKRE;2012;976;3
1;ABOUBAKRI;2015;976;5
1;ABOUBAKRI;2021;976;3
1;ABRAHAM;2014;976;3
1;ABRAHAM;2015;976;3
1;ABRAHAM;2018;976;5
1;ABRAHAM;2019;976;6
1;ABRAHAM;2020;976;3
1;ABRAHAM;2021;976;5
1;ADAM;2012;976;4
1;ADAM;2013;976;4
1;ADAM;2014;976;4
1;ADAM;2015;976;4
1;ADAM;2016;976;7
1;ADAM;2017;976;3
1;ADAM;2018;976;3
1;ADAM;2019;976;6
1;ADAM;2020;976;5
1;ADAM;2021;976;3
1;ADEL;2013;976;4
1;ADEL;2014;976;6
1;ADEL;2015;976;3
1;ADEL;2017;976;9
1;ADEL;2018;976;5
1;ADEL;2019;976;8
1;ADEL;2020;976;3
1;ADEL;2021;976;8
1;ADIL;2015;976;3
1;ADIL;2017;976;5
1;ADIL;2018;976;4
1;ADIL;2019;976;4
1;ADIL;2021;976;5
1;AFRAHIM;2016;976;4
1;AFRAHIM;2017;976;3
1;AFRAHIM;2019;976;6
1;AFRAHIM;2020;976;3
1;AFRAHIM;2021;976;3
1;AHAMADI;2013;976;4
1;AHAMADI;2014;976;3
1;AHAMADI;2017;976;3
1;AHAMADI;2018;976;3
1;AHAMADI;2019;976;3
1;AHAMED;2014;976;3
1;AHAMED;2015;976;6
1;AHAMED;2019;976;3
1;AHMAD;2018;976;5
1;AHMED;2012;976;11
1;AHMED;2013;976;4
1;AHMED;2014;976;8
1;AHMED;2015;976;9
1;AHMED;2016;976;6
1;AHMED;2017;976;7
1;AHMED;2018;976;5
1;AHMED;2019;976;4
1;AHMED;2020;976;5
1;AHMED;2021;976;7
