sexe;preusuel;annais;dpt;nombre
1;_PRENOMS_RARES;2000;43;5
1;_PRENOMS_RARES;2001;43;10
1;_PRENOMS_RARES;2002;43;6
1;_PRENOMS_RARES;2003;43;9
1;_PRENOMS_RARES;2004;43;9
1;_PRENOMS_RARES;2005;43;8
1;_PRENOMS_RARES;2006;43;20
1;_PRENOMS_RARES;2007;43;11
1;_PRENOMS_RARES;2008;43;6
1;_PRENOMS_RARES;2009;43;9
1;_PRENOMS_RARES;2010;43;13
1;_PRENOMS_RARES;2011;43;17
1;_PRENOMS_RARES;2012;43;15
1;_PRENOMS_RARES;2013;43;11
1;_PRENOMS_RARES;2014;43;19
1;_PRENOMS_RARES;2015;43;25
1;_PRENOMS_RARES;2016;43;15
1;_PRENOMS_RARES;2017;43;16
1;_PRENOMS_RARES;2018;43;17
1;_PRENOMS_RARES;2019;43;19
1;_PRENOMS_RARES;2020;43;17
1;_PRENOMS_RARES;2021;43;17
1;AARON;2010;43;3
1;AARON;2012;43;3
1;AARON;2013;43;3
1;AARON;2019;43;3
1;AARON;2020;43;3
1;ADAM;2003;43;3
1;ADAM;2011;43;7
1;ADAM;2013;43;4
1;ADAM;2014;43;4
1;ADAM;2019;43;3
1;ADAM;2020;43;3
1;ADAM;2021;43;8
1;ADRIEN;2000;43;9
1;ADRIEN;2001;43;6
1;ADRIEN;2002;43;3
1;ADRIEN;2003;43;10
1;ADRIEN;2004;43;3
1;ADRIEN;2005;43;6
1;ADRIEN;2006;43;4
1;ADRIEN;2008;43;7
1;ADRIEN;2011;43;3
1;ADRIEN;2012;43;3
1;ADRIEN;2013;43;4
1;ADRIEN;2016;43;4
1;ADRIEN;2018;43;6
1;ALAN;2002;43;4
1;ALBAN;2000;43;4
1;ALBAN;2004;43;3
1;ALBAN;2005;43;4
1;ALBAN;2006;43;3
1;ALBAN;2007;43;4
1;ALBAN;2008;43;3
1;ALBAN;2009;43;3
1;ALBAN;2010;43;3
1;ALBAN;2011;43;3
1;ALBAN;2012;43;3
1;ALBAN;2013;43;3
1;ALBAN;2017;43;4
1;ALBAN;2018;43;3
1;ALBAN;2020;43;3
1;ALBIN;2015;43;3
1;ALEX;2000;43;3
1;ALEX;2001;43;4
1;ALEX;2003;43;3
1;ALEX;2006;43;3
1;ALEXANDRE;2000;43;5
1;ALEXANDRE;2001;43;13
1;ALEXANDRE;2002;43;3
1;ALEXANDRE;2003;43;6
1;ALEXANDRE;2004;43;4
1;ALEXANDRE;2005;43;3
1;ALEXANDRE;2008;43;6
1;ALEXANDRE;2009;43;4
