sexe;preusuel;annais;dpt;nombre
1;_PRENOMS_RARES;2000;41;31
1;_PRENOMS_RARES;2001;41;37
1;_PRENOMS_RARES;2002;41;46
1;_PRENOMS_RARES;2003;41;52
1;_PRENOMS_RARES;2004;41;65
1;_PRENOMS_RARES;2005;41;54
1;_PRENOMS_RARES;2006;41;72
1;_PRENOMS_RARES;2007;41;64
1;_PRENOMS_RARES;2008;41;60
1;_PRENOMS_RARES;2009;41;80
1;_PRENOMS_RARES;2010;41;79
1;_PRENOMS_RARES;2011;41;93
1;_PRENOMS_RARES;2012;41;86
1;_PRENOMS_RARES;2013;41;76
1;_PRENOMS_RARES;2014;41;95
1;_PRENOMS_RARES;2015;41;81
1;_PRENOMS_RARES;2016;41;69
1;_PRENOMS_RARES;2017;41;85
1;_PRENOMS_RARES;2018;41;79
1;_PRENOMS_RARES;2019;41;86
1;_PRENOMS_RARES;2020;41;82
1;_PRENOMS_RARES;2021;41;101
1;AARON;2006;41;3
1;AARON;2007;41;3
1;AARON;2008;41;8
1;AARON;2009;41;5
1;AARON;2010;41;7
1;AARON;2011;41;10
1;AARON;2012;41;7
1;AARON;2013;41;7
1;AARON;2014;41;10
1;AARON;2015;41;9
1;AARON;2016;41;6
1;AARON;2017;41;14
1;AARON;2018;41;6
1;AARON;2019;41;7
1;AARON;2020;41;13
1;AARON;2021;41;9
1;ABEL;2013;41;4
1;ABEL;2016;41;6
1;ABEL;2017;41;7
1;ABEL;2019;41;3
1;ABEL;2021;41;4
1;ABOUBACAR;2021;41;3
1;ACHILLE;2004;41;3
1;ACHILLE;2006;41;3
1;ACHILLE;2007;41;6
1;ADAM;2002;41;3
1;ADAM;2003;41;4
1;ADAM;2004;41;6
1;ADAM;2005;41;6
1;ADAM;2006;41;7
1;ADAM;2007;41;11
1;ADAM;2008;41;12
1;ADAM;2009;41;8
1;ADAM;2010;41;10
1;ADAM;2011;41;6
1;ADAM;2012;41;10
1;ADAM;2013;41;19
1;ADAM;2014;41;14
1;ADAM;2015;41;14
1;ADAM;2016;41;13
1;ADAM;2017;41;15
1;ADAM;2018;41;9
1;ADAM;2019;41;7
1;ADAM;2020;41;10
1;ADAM;2021;41;9
1;ADEM;2006;41;4
1;ADEM;2009;41;3
1;ADEM;2010;41;3
1;ADEM;2011;41;3
1;ADEM;2012;41;3
1;ADEM;2014;41;3
1;ADEM;2016;41;5
1;ADEM;2021;41;6
1;ADRIEN;2000;41;27
1;ADRIEN;2001;41;18
1;ADRIEN;2002;41;12
1;ADRIEN;2003;41;10
1;ADRIEN;2004;41;8
1;ADRIEN;2005;41;11
1;ADRIEN;2006;41;9
1;ADRIEN;2007;41;11
1;ADRIEN;2008;41;7
1;ADRIEN;2009;41;3
1;ADRIEN;2011;41;6
1;ADRIEN;2014;41;4
1;ADRIEN;2015;41;7
1;ADRIEN;2016;41;4
1;ADRIEN;2021;41;4
1;AHMED;2013;41;3
1;ALAN;2000;41;5
1;ALAN;2001;41;3
1;ALAN;2002;41;6
1;ALAN;2003;41;7
1;ALAN;2004;41;4
1;ALAN;2010;41;3
1;ALBAN;2000;41;5
1;ALBAN;2002;41;3
1;ALBAN;2003;41;6
1;ALBAN;2005;41;3
1;ALBAN;2006;41;7
1;ALBAN;2007;41;5
1;ALBAN;2008;41;6
1;ALBAN;2009;41;4
1;ALBAN;2010;41;4
1;ALBAN;2011;41;3
1;ALBAN;2012;41;4
1;ALBAN;2015;41;5
1;ALBAN;2018;41;6
1;ALBAN;2019;41;3
1;ALBIN;2004;41;3
1;ALBIN;2018;41;3
1;ALESSIO;2021;41;6
1;ALEX;2000;41;11
1;ALEX;2001;41;5
1;ALEX;2003;41;4
1;ALEX;2004;41;7
1;ALEX;2005;41;3
1;ALEX;2007;41;3
1;ALEX;2014;41;3
1;ALEX;2017;41;3
1;ALEXANDRE;2000;41;25
1;ALEXANDRE;2001;41;26
1;ALEXANDRE;2002;41;16
1;ALEXANDRE;2003;41;18
1;ALEXANDRE;2004;41;15
1;ALEXANDRE;2005;41;6
1;ALEXANDRE;2006;41;4
1;ALEXANDRE;2007;41;10
1;ALEXANDRE;2008;41;7
1;ALEXANDRE;2009;41;8
1;ALEXANDRE;2010;41;9
1;ALEXANDRE;2011;41;4
1;ALEXANDRE;2012;41;9
1;ALEXANDRE;2013;41;3
1;ALEXANDRE;2014;41;9
1;ALEXANDRE;2015;41;5
1;ALEXANDRE;2016;41;4
1;ALEXANDRE;2017;41;11
1;ALEXANDRE;2018;41;3
1;ALEXANDRE;2020;41;7
1;ALEXIS;2000;41;35
1;ALEXIS;2001;41;31
1;ALEXIS;2002;41;15
1;ALEXIS;2003;41;15
1;ALEXIS;2004;41;20
1;ALEXIS;2005;41;19
1;ALEXIS;2006;41;12
1;ALEXIS;2007;41;8
1;ALEXIS;2008;41;15
1;ALEXIS;2009;41;14
1;ALEXIS;2010;41;5
1;ALEXIS;2011;41;18
1;ALEXIS;2012;41;3
1;ALEXIS;2014;41;9
1;ALEXIS;2015;41;3
1;ALEXIS;2016;41;4
1;ALEXIS;2017;41;5
1;ALEXIS;2020;41;3
1;ALEXY;2005;41;4
1;ALEXY;2007;41;3
1;ALI;2005;41;3
1;ALI;2007;41;5
1;ALI;2008;41;7
1;ALI;2012;41;4
1;ALI;2014;41;4
1;ALI;2015;41;3
1;ALI;2016;41;4
1;ALI;2018;41;4
1;ALI;2019;41;5
1;ALI;2020;41;3
1;ALI;2021;41;5
1;ALIX;2004;41;4
1;ALLAN;2000;41;5
1;ALLAN;2002;41;4
1;ALOIS;2007;41;3
1;ALOÏS;2014;41;3
1;ALOYS;2018;41;3
1;AMAURY;2001;41;5
1;AMAURY;2005;41;4
1;AMAURY;2006;41;4
1;AMAURY;2008;41;3
1;AMAURY;2009;41;7
1;AMAURY;2010;41;3
1;AMAURY;2011;41;6
1;AMAURY;2015;41;5
1;AMAURY;2016;41;3
1;AMAURY;2019;41;5
1;AMBROISE;2005;41;3
1;AMBROISE;2018;41;4
1;AMINE;2001;41;3
1;AMINE;2005;41;5
1;AMINE;2006;41;3
1;AMINE;2007;41;6
1;AMINE;2008;41;4
1;AMINE;2009;41;3
1;AMINE;2010;41;4
1;AMINE;2015;41;4
1;AMINE;2017;41;3
1;AMINE;2018;41;3
1;AMIR;2011;41;4
1;AMIR;2012;41;3
1;AMIR;2014;41;5
1;AMIR;2015;41;5
1;AMIR;2016;41;3
1;AMIR;2017;41;4
1;AMIR;2018;41;6
1;AMIR;2019;41;7
1;AMIR;2020;41;6
1;AMIR;2021;41;10
1;ANAS;2010;41;5
1;ANATOLE;2004;41;3
1;ANATOLE;2021;41;4
1;ANDREA;2019;41;3
1;ANDRÉA;2005;41;3
1;ANDREAS;2007;41;3
1;ANDRÉAS;2017;41;3
1;ANDY;2003;41;3
1;ANDY;2005;41;3
1;ANDY;2011;41;4
1;ANGE;2010;41;4
1;ANGELO;2004;41;3
1;ANGELO;2007;41;4
1;ANGELO;2020;41;3
1;ANTHONIN;2011;41;3
1;ANTHONY;2000;41;14
1;ANTHONY;2001;41;10
1;ANTHONY;2002;41;10
1;ANTHONY;2003;41;10
1;ANTHONY;2004;41;5
1;ANTHONY;2005;41;3
1;ANTHONY;2006;41;5
1;ANTHONY;2009;41;4
1;ANTHONY;2010;41;3
1;ANTOINE;2000;41;36
1;ANTOINE;2001;41;39
1;ANTOINE;2002;41;26
1;ANTOINE;2003;41;21
1;ANTOINE;2004;41;18
1;ANTOINE;2005;41;23
1;ANTOINE;2006;41;22
1;ANTOINE;2007;41;23
1;ANTOINE;2008;41;20
1;ANTOINE;2009;41;15
1;ANTOINE;2010;41;18
1;ANTOINE;2011;41;17
1;ANTOINE;2012;41;18
1;ANTOINE;2013;41;7
1;ANTOINE;2014;41;13
1;ANTOINE;2015;41;11
1;ANTOINE;2016;41;5
1;ANTOINE;2017;41;6
1;ANTOINE;2018;41;12
1;ANTOINE;2019;41;9
1;ANTOINE;2020;41;4
1;ANTOINE;2021;41;6
1;ANTONIN;2000;41;8
1;ANTONIN;2001;41;8
1;ANTONIN;2002;41;9
1;ANTONIN;2003;41;19
1;ANTONIN;2004;41;7
1;ANTONIN;2005;41;12
1;ANTONIN;2006;41;5
1;ANTONIN;2007;41;11
1;ANTONIN;2008;41;14
1;ANTONIN;2009;41;14
1;ANTONIN;2010;41;7
1;ANTONIN;2011;41;6
1;ANTONIN;2012;41;5
1;ANTONIN;2015;41;11
1;ANTONIN;2016;41;5
1;ANTONIN;2018;41;4
1;ANTONIN;2019;41;7
1;ANTONIN;2020;41;3
1;ANTONY;2008;41;3
1;ARDA;2009;41;6
1;ARDA;2010;41;4
1;ARMAND;2000;41;3
1;ARMAND;2008;41;4
1;ARMAND;2011;41;4
1;ARMAND;2014;41;3
1;ARMAND;2017;41;4
1;ARMAND;2018;41;4
1;ARMAND;2019;41;3
1;ARMEL;2018;41;3
1;ARNAUD;2000;41;4
1;ARNAUD;2001;41;4
1;ARNAUD;2002;41;4
1;ARNAUD;2003;41;5
1;ARNAUD;2004;41;5
1;ARNAUD;2005;41;6
1;ARON;2020;41;3
1;ARSÈNE;2013;41;6
1;ARSÈNE;2015;41;3
1;ARSÈNE;2016;41;5
1;ARSÈNE;2017;41;4
1;ARSÈNE;2019;41;4
1;ARSÈNE;2020;41;4
1;ARTHUR;2000;41;20
1;ARTHUR;2001;41;23
1;ARTHUR;2002;41;22
1;ARTHUR;2003;41;9
1;ARTHUR;2004;41;18
1;ARTHUR;2005;41;18
1;ARTHUR;2006;41;17
1;ARTHUR;2007;41;18
1;ARTHUR;2008;41;21
1;ARTHUR;2009;41;13
1;ARTHUR;2010;41;19
1;ARTHUR;2011;41;22
1;ARTHUR;2012;41;21
1;ARTHUR;2013;41;18
1;ARTHUR;2014;41;17
1;ARTHUR;2015;41;21
1;ARTHUR;2016;41;14
1;ARTHUR;2017;41;16
1;ARTHUR;2018;41;19
1;ARTHUR;2019;41;16
1;ARTHUR;2020;41;9
1;ARTHUR;2021;41;20
1;AUBIN;2000;41;3
1;AUBIN;2002;41;3
1;AUBIN;2004;41;3
1;AUBIN;2005;41;3
1;AUBIN;2007;41;3
1;AUBIN;2010;41;5
1;AUBIN;2012;41;3
1;AUBIN;2015;41;3
1;AUBIN;2019;41;3
1;AUGUSTE;2012;41;4
1;AUGUSTE;2018;41;3
1;AUGUSTE;2019;41;5
1;AUGUSTE;2020;41;3
1;AUGUSTE;2021;41;6
1;AUGUSTIN;2000;41;3
1;AUGUSTIN;2001;41;5
1;AUGUSTIN;2003;41;3
1;AUGUSTIN;2005;41;4
1;AUGUSTIN;2007;41;3
1;AUGUSTIN;2008;41;7
1;AUGUSTIN;2009;41;6
1;AUGUSTIN;2012;41;5
1;AUGUSTIN;2013;41;3
1;AUGUSTIN;2014;41;5
1;AUGUSTIN;2016;41;6
1;AUGUSTIN;2017;41;9
1;AUGUSTIN;2018;41;5
1;AUGUSTIN;2019;41;8
1;AUGUSTIN;2020;41;7
1;AUGUSTIN;2021;41;4
1;AURÉLIEN;2000;41;7
1;AURÉLIEN;2001;41;9
1;AURÉLIEN;2002;41;8
1;AURÉLIEN;2003;41;5
1;AURÉLIEN;2004;41;4
1;AURÉLIEN;2005;41;6
1;AURÉLIEN;2009;41;3
1;AXEL;2000;41;18
1;AXEL;2001;41;15
1;AXEL;2002;41;18
1;AXEL;2003;41;19
1;AXEL;2004;41;16
1;AXEL;2005;41;15
1;AXEL;2006;41;19
1;AXEL;2007;41;10
1;AXEL;2008;41;17
1;AXEL;2009;41;20
1;AXEL;2010;41;18
1;AXEL;2011;41;15
1;AXEL;2012;41;9
1;AXEL;2013;41;12
1;AXEL;2014;41;13
1;AXEL;2015;41;11
1;AXEL;2016;41;9
1;AXEL;2017;41;6
1;AXEL;2018;41;5
1;AXEL;2019;41;10
1;AXEL;2020;41;9
1;AXEL;2021;41;8
1;AYAZ;2017;41;3
1;AYAZ;2018;41;3
1;AYDEN;2016;41;5
1;AYDEN;2017;41;5
1;AYDEN;2018;41;10
1;AYDEN;2019;41;4
1;AYDEN;2020;41;10
1;AYDEN;2021;41;4
1;AYLAN;2021;41;3
1;AYMANE;2004;41;3
1;AYMEN;2013;41;4
1;AYMEN;2014;41;4
1;AYMEN;2015;41;4
1;AYMEN;2020;41;3
1;AYMERIC;2001;41;5
1;AYMERIC;2002;41;9
1;AYMERIC;2004;41;5
1;AYMERIC;2008;41;3
1;AYMERIC;2010;41;4
1;AYMERIC;2011;41;4
1;AYOUB;2003;41;5
1;AYOUB;2007;41;3
1;AYOUB;2008;41;3
1;AYOUB;2015;41;6
1;AYOUB;2016;41;3
1;AYOUB;2018;41;4
1;AYOUB;2019;41;3
1;BAFODE;2005;41;3
1;BALTHAZAR;2013;41;3
1;BAPTISTE;2000;41;18
1;BAPTISTE;2001;41;25
1;BAPTISTE;2002;41;26
1;BAPTISTE;2003;41;16
1;BAPTISTE;2004;41;23
