sexe;preusuel;annais;dpt;nombre
1;_PRENOMS_RARES;2000;49;65
1;_PRENOMS_RARES;2001;49;98
1;_PRENOMS_RARES;2002;49;119
1;_PRENOMS_RARES;2003;49;106
1;_PRENOMS_RARES;2004;49;120
1;_PRENOMS_RARES;2005;49;134
1;_PRENOMS_RARES;2006;49;148
1;_PRENOMS_RARES;2007;49;159
1;_PRENOMS_RARES;2008;49;153
1;_PRENOMS_RARES;2009;49;156
1;_PRENOMS_RARES;2010;49;189
1;_PRENOMS_RARES;2011;49;205
1;_PRENOMS_RARES;2012;49;220
1;_PRENOMS_RARES;2013;49;210
1;_PRENOMS_RARES;2014;49;227
1;_PRENOMS_RARES;2015;49;203
1;_PRENOMS_RARES;2016;49;229
1;_PRENOMS_RARES;2017;49;217
1;_PRENOMS_RARES;2018;49;244
1;_PRENOMS_RARES;2019;49;236
1;_PRENOMS_RARES;2020;49;263
1;_PRENOMS_RARES;2021;49;257
1;AARON;2001;49;3
1;AARON;2006;49;4
1;AARON;2007;49;8
1;AARON;2008;49;18
1;AARON;2009;49;17
1;AARON;2010;49;14
1;AARON;2011;49;22
1;AARON;2012;49;16
1;AARON;2013;49;19
1;AARON;2014;49;27
1;AARON;2015;49;19
1;AARON;2016;49;33
1;AARON;2017;49;25
1;AARON;2018;49;28
1;AARON;2019;49;26
1;AARON;2020;49;24
1;AARON;2021;49;31
1;ABDALLAH;2018;49;3
1;ABEL;2000;49;3
1;ABEL;2002;49;4
1;ABEL;2004;49;4
1;ABEL;2005;49;3
1;ABEL;2006;49;7
1;ABEL;2007;49;8
1;ABEL;2008;49;6
1;ABEL;2009;49;6
1;ABEL;2010;49;6
1;ABEL;2011;49;7
1;ABEL;2012;49;10
1;ABEL;2013;49;6
1;ABEL;2014;49;11
1;ABEL;2015;49;8
1;ABEL;2016;49;9
1;ABEL;2017;49;8
1;ABEL;2018;49;11
1;ABEL;2019;49;12
1;ABEL;2020;49;13
1;ABEL;2021;49;16
1;ABOUBACAR;2019;49;4
1;ABOUBACAR;2021;49;4
1;ABRIEL;2019;49;3
1;ACHILLE;2000;49;3
1;ACHILLE;2001;49;5
1;ACHILLE;2003;49;5
1;ACHILLE;2004;49;3
1;ACHILLE;2005;49;5
1;ACHILLE;2006;49;5
1;ACHILLE;2007;49;4
1;ACHILLE;2009;49;4
1;ACHILLE;2010;49;6
1;ACHILLE;2011;49;6
1;ACHILLE;2012;49;7
1;ACHILLE;2013;49;11
1;ACHILLE;2014;49;4
1;ACHILLE;2015;49;8
1;ACHILLE;2016;49;7
1;ACHILLE;2017;49;11
1;ACHILLE;2018;49;8
1;ACHILLE;2019;49;12
1;ACHILLE;2020;49;16
1;ACHILLE;2021;49;12
1;ADAM;2000;49;8
1;ADAM;2001;49;5
1;ADAM;2002;49;10
1;ADAM;2003;49;5
1;ADAM;2004;49;15
1;ADAM;2005;49;13
1;ADAM;2006;49;16
1;ADAM;2007;49;16
1;ADAM;2008;49;30
1;ADAM;2009;49;22
1;ADAM;2010;49;23
1;ADAM;2011;49;33
1;ADAM;2012;49;31
1;ADAM;2013;49;38
1;ADAM;2014;49;29
1;ADAM;2015;49;35
1;ADAM;2016;49;27
1;ADAM;2017;49;28
1;ADAM;2018;49;38
1;ADAM;2019;49;33
1;ADAM;2020;49;28
1;ADAM;2021;49;37
1;ADAN;2014;49;3
1;ADEL;2015;49;3
1;ADEL;2018;49;5
1;ADEL;2020;49;3
1;ADEL;2021;49;4
1;ADELIN;2009;49;3
1;ADEM;2009;49;3
1;ADEM;2011;49;3
1;ADEM;2012;49;4
1;ADEM;2013;49;4
1;ADEM;2014;49;3
1;ADEM;2015;49;5
1;ADEM;2016;49;4
1;ADEM;2018;49;8
1;ADEM;2019;49;8
1;ADEM;2020;49;5
1;ADEM;2021;49;9
1;ADONIS;2013;49;4
1;ADRIAN;2017;49;3
1;ADRIAN;2021;49;4
1;ADRIEN;2000;49;47
1;ADRIEN;2001;49;54
1;ADRIEN;2002;49;46
1;ADRIEN;2003;49;31
1;ADRIEN;2004;49;27
1;ADRIEN;2005;49;27
1;ADRIEN;2006;49;29
1;ADRIEN;2007;49;21
1;ADRIEN;2008;49;14
1;ADRIEN;2009;49;21
1;ADRIEN;2010;49;9
1;ADRIEN;2011;49;13
1;ADRIEN;2012;49;8
1;ADRIEN;2013;49;8
1;ADRIEN;2014;49;12
1;ADRIEN;2015;49;12
1;ADRIEN;2016;49;9
1;ADRIEN;2017;49;12
1;ADRIEN;2019;49;7
1;ADRIEN;2021;49;4
1;AHMED;2001;49;3
1;AHMED;2008;49;4
1;AHMED;2016;49;4
1;AHMED;2017;49;6
1;AHMED;2019;49;4
1;AHMED;2020;49;3
1;AHMED;2021;49;4
1;AIDAN;2004;49;3
1;AIDAN;2011;49;3
1;AIDAN;2019;49;3
1;AIDEN;2020;49;3
1;AIDEN;2021;49;4
1;AÏDEN;2014;49;3
1;AÏDEN;2017;49;3
1;AÏDEN;2018;49;3
1;AÏDEN;2019;49;4
1;AÏDEN;2020;49;3
1;AIMÉ;2014;49;3
1;AIMÉ;2016;49;3
1;AIMÉ;2017;49;3
1;AIMÉ;2019;49;3
1;AIMÉ;2021;49;4
1;AKSEL;2018;49;4
1;ALAIN;2001;49;3
1;ALAN;2000;49;9
1;ALAN;2001;49;7
1;ALAN;2002;49;10
1;ALAN;2003;49;13
1;ALAN;2004;49;11
1;ALAN;2005;49;4
1;ALAN;2006;49;7
1;ALAN;2007;49;8
1;ALAN;2008;49;7
1;ALAN;2010;49;4
1;ALAN;2011;49;4
1;ALAN;2013;49;4
1;ALAN;2018;49;6
1;ALAN;2020;49;5
1;ALAN;2021;49;4
1;ALBAN;2000;49;13
1;ALBAN;2001;49;23
1;ALBAN;2002;49;13
1;ALBAN;2003;49;13
1;ALBAN;2004;49;11
1;ALBAN;2005;49;20
1;ALBAN;2006;49;15
1;ALBAN;2007;49;13
1;ALBAN;2008;49;12
1;ALBAN;2009;49;21
1;ALBAN;2010;49;16
1;ALBAN;2011;49;14
1;ALBAN;2012;49;7
1;ALBAN;2013;49;15
1;ALBAN;2014;49;15
1;ALBAN;2015;49;15
1;ALBAN;2016;49;9
1;ALBAN;2017;49;9
1;ALBAN;2018;49;6
1;ALBAN;2019;49;5
1;ALBAN;2020;49;6
1;ALBAN;2021;49;8
1;ALBIN;2002;49;3
1;ALBIN;2004;49;3
1;ALBIN;2005;49;3
1;ALBIN;2008;49;7
1;ALBIN;2009;49;8
1;ALBIN;2010;49;6
1;ALBIN;2012;49;7
1;ALBIN;2013;49;5
1;ALBIN;2014;49;5
1;ALBIN;2015;49;6
1;ALBIN;2016;49;4
1;ALBIN;2017;49;3
1;ALBIN;2020;49;5
1;ALBIN;2021;49;3
1;ALEC;2016;49;3
1;ALEC;2021;49;5
1;ALENZO;2014;49;3
1;ALESSANDRO;2010;49;3
1;ALESSIO;2018;49;3
1;ALESSIO;2019;49;6
1;ALESSIO;2020;49;5
1;ALESSIO;2021;49;7
1;ALEX;2000;49;18
1;ALEX;2001;49;26
1;ALEX;2002;49;21
1;ALEX;2003;49;17
1;ALEX;2004;49;11
1;ALEX;2005;49;7
1;ALEX;2006;49;11
1;ALEX;2007;49;9
1;ALEX;2008;49;8
1;ALEX;2009;49;4
1;ALEX;2010;49;12
1;ALEX;2011;49;9
1;ALEX;2012;49;9
1;ALEX;2013;49;5
1;ALEX;2014;49;6
1;ALEX;2015;49;7
1;ALEX;2016;49;11
1;ALEX;2017;49;5
1;ALEX;2018;49;5
1;ALEX;2021;49;4
1;ALEXANDRE;2000;49;87
1;ALEXANDRE;2001;49;75
1;ALEXANDRE;2002;49;61
1;ALEXANDRE;2003;49;52
1;ALEXANDRE;2004;49;44
1;ALEXANDRE;2005;49;52
1;ALEXANDRE;2006;49;61
1;ALEXANDRE;2007;49;26
1;ALEXANDRE;2008;49;36
1;ALEXANDRE;2009;49;20
1;ALEXANDRE;2010;49;16
1;ALEXANDRE;2011;49;15
1;ALEXANDRE;2012;49;14
1;ALEXANDRE;2013;49;22
1;ALEXANDRE;2014;49;17
1;ALEXANDRE;2015;49;14
1;ALEXANDRE;2016;49;15
1;ALEXANDRE;2017;49;10
1;ALEXANDRE;2018;49;13
1;ALEXANDRE;2019;49;14
1;ALEXANDRE;2020;49;7
1;ALEXANDRE;2021;49;13
1;ALEXI;2003;49;3
1;ALEXI;2006;49;3
1;ALEXIS;2000;49;108
1;ALEXIS;2001;49;92
1;ALEXIS;2002;49;89
1;ALEXIS;2003;49;80
1;ALEXIS;2004;49;81
1;ALEXIS;2005;49;72
1;ALEXIS;2006;49;58
1;ALEXIS;2007;49;47
1;ALEXIS;2008;49;53
1;ALEXIS;2009;49;53
1;ALEXIS;2010;49;26
1;ALEXIS;2011;49;35
1;ALEXIS;2012;49;39
1;ALEXIS;2013;49;30
1;ALEXIS;2014;49;28
1;ALEXIS;2015;49;22
1;ALEXIS;2016;49;24
1;ALEXIS;2017;49;9
1;ALEXIS;2018;49;10
1;ALEXIS;2019;49;6
1;ALEXIS;2020;49;9
1;ALEXY;2004;49;8
1;ALEXY;2009;49;4
1;ALI;2004;49;4
1;ALI;2006;49;3
1;ALI;2007;49;4
1;ALI;2009;49;5
1;ALI;2010;49;5
1;ALI;2012;49;4
1;ALI;2013;49;4
1;ALI;2014;49;8
1;ALI;2015;49;5
1;ALI;2016;49;5
1;ALI;2017;49;5
1;ALI;2018;49;9
1;ALI;2019;49;3
1;ALI;2020;49;8
1;ALI;2021;49;8
1;ALIOU;2020;49;3
1;ALIX;2000;49;3
1;ALIX;2001;49;7
1;ALIX;2002;49;7
1;ALIX;2003;49;5
1;ALIX;2004;49;9
1;ALIX;2005;49;5
1;ALIX;2006;49;14
1;ALIX;2007;49;3
1;ALIX;2008;49;8
1;ALIX;2009;49;7
1;ALIX;2010;49;8
1;ALIX;2011;49;5
1;ALIX;2012;49;6
1;ALIX;2013;49;6
1;ALIX;2014;49;9
1;ALIX;2015;49;7
1;ALIX;2017;49;4
1;ALIX;2018;49;8
1;ALIX;2019;49;5
1;ALIX;2020;49;7
1;ALIX;2021;49;5
1;ALLAN;2000;49;10
1;ALLAN;2001;49;3
1;ALLAN;2002;49;5
1;ALLAN;2003;49;3
1;ALLAN;2004;49;14
1;ALLAN;2005;49;6
1;ALLAN;2006;49;5
1;ALLAN;2007;49;7
1;ALLAN;2008;49;4
1;ALLAN;2013;49;5
1;ALOIS;2000;49;3
1;ALOIS;2001;49;3
1;ALOIS;2002;49;3
1;ALOIS;2003;49;3
1;ALOIS;2004;49;9
1;ALOIS;2006;49;6
1;ALOIS;2007;49;14
1;ALOIS;2008;49;6
1;ALOIS;2009;49;6
1;ALOIS;2010;49;5
1;ALOÏS;2011;49;8
1;ALOÏS;2012;49;7
1;ALOÏS;2013;49;3
1;ALOÏS;2014;49;3
1;ALOÏS;2015;49;4
1;ALOÏS;2016;49;5
1;ALOÏS;2017;49;4
1;ALOÏS;2019;49;9
1;ALOÏS;2020;49;5
1;ALOÏS;2021;49;12
1;ALONZO;2007;49;4
1;ALOYS;2010;49;3
1;ALOYS;2011;49;3
1;ALOYS;2019;49;3
1;ALPHONSE;2020;49;3
1;ALY;2016;49;3
1;AMADOU;2012;49;3
1;AMAEL;2007;49;5
1;AMAEL;2009;49;3
1;AMAEL;2010;49;5
1;AMAËL;2012;49;7
1;AMAËL;2015;49;6
1;AMAËL;2017;49;4
1;AMAËL;2018;49;4
1;AMAËL;2019;49;5
1;AMAURY;2000;49;12
1;AMAURY;2001;49;5
1;AMAURY;2002;49;9
1;AMAURY;2003;49;6
1;AMAURY;2004;49;10
1;AMAURY;2005;49;12
1;AMAURY;2006;49;7
1;AMAURY;2007;49;11
1;AMAURY;2008;49;17
1;AMAURY;2009;49;11
1;AMAURY;2010;49;18
1;AMAURY;2011;49;12
1;AMAURY;2012;49;10
1;AMAURY;2013;49;14
1;AMAURY;2014;49;9
1;AMAURY;2015;49;12
1;AMAURY;2016;49;7
1;AMAURY;2017;49;10
1;AMAURY;2018;49;5
1;AMAURY;2019;49;7
1;AMAURY;2020;49;9
1;AMAURY;2021;49;5
1;AMBROISE;2001;49;3
1;AMBROISE;2004;49;3
1;AMBROISE;2006;49;6
1;AMBROISE;2010;49;6
1;AMBROISE;2015;49;3
1;AMBROISE;2017;49;3
1;AMBROISE;2019;49;3
1;AMBROISE;2020;49;3
1;AMBROISE;2021;49;6
1;AMINE;2001;49;4
1;AMINE;2003;49;3
1;AMINE;2004;49;3
1;AMINE;2005;49;5
1;AMINE;2006;49;9
1;AMINE;2007;49;6
1;AMINE;2009;49;4
1;AMINE;2010;49;6
1;AMINE;2011;49;7
1;AMINE;2012;49;4
1;AMINE;2013;49;3
1;AMINE;2014;49;5
1;AMINE;2015;49;7
1;AMINE;2016;49;4
1;AMINE;2017;49;4
1;AMINE;2019;49;6
1;AMIR;2008;49;3
1;AMIR;2009;49;3
1;AMIR;2012;49;5
1;AMIR;2013;49;7
1;AMIR;2014;49;12
1;AMIR;2015;49;8
1;AMIR;2016;49;7
1;AMIR;2017;49;13
1;AMIR;2018;49;13
1;AMIR;2019;49;6
1;AMIR;2020;49;4
1;AMIR;2021;49;11
1;ANAEL;2002;49;3
1;ANAEL;2003;49;3
1;ANAEL;2004;49;3
1;ANAEL;2010;49;4
1;ANAËL;2017;49;4
1;ANAS;2010;49;3
1;ANAS;2012;49;3
1;ANAS;2014;49;3
1;ANAS;2015;49;3
1;ANAS;2016;49;5
1;ANAS;2017;49;7
1;ANAS;2019;49;3
1;ANAS;2020;49;3
1;ANAS;2021;49;4
1;ANASS;2013;49;3
1;ANATOLE;2000;49;8
1;ANATOLE;2001;49;9
1;ANATOLE;2002;49;10
1;ANATOLE;2003;49;5
1;ANATOLE;2004;49;4
1;ANATOLE;2005;49;7
1;ANATOLE;2006;49;4
1;ANATOLE;2007;49;10
1;ANATOLE;2008;49;7
1;ANATOLE;2009;49;10
1;ANATOLE;2010;49;3
1;ANATOLE;2011;49;5
1;ANATOLE;2012;49;5
1;ANATOLE;2013;49;7
1;ANATOLE;2014;49;12
1;ANATOLE;2015;49;9
1;ANATOLE;2016;49;8
1;ANATOLE;2017;49;10
1;ANATOLE;2018;49;5
1;ANATOLE;2019;49;10
1;ANATOLE;2020;49;7
1;ANATOLE;2021;49;13
1;ANDREA;2014;49;3
1;ANDREA;2017;49;3
1;ANDREA;2018;49;5
1;ANDREA;2019;49;4
1;ANDREA;2020;49;3
1;ANDREA;2021;49;6
1;ANDRÉA;2009;49;3
1;ANDRÉA;2018;49;3
1;ANDRÉA;2021;49;7
1;ANDREAS;2006;49;3
1;ANDRÉAS;2012;49;4
1;ANDRÉAS;2020;49;4
1;ANDREW;2001;49;3
1;ANDREW;2006;49;3
1;ANDREW;2018;49;3
1;ANDY;2002;49;8
1;ANDY;2003;49;7
1;ANDY;2004;49;3
1;ANDY;2005;49;6
1;ANDY;2006;49;3
1;ANDY;2007;49;3
1;ANDY;2008;49;5
1;ANDY;2009;49;4
1;ANDY;2010;49;3
1;ANDY;2011;49;4
1;ANDY;2012;49;5
1;ANDY;2013;49;5
1;ANDY;2014;49;5
1;ANDY;2015;49;3
1;ANGE;2001;49;3
1;ANGE;2006;49;3
1;ANGE;2008;49;5
1;ANGE;2009;49;4
1;ANGE;2014;49;3
1;ANGE;2019;49;5
1;ANGEL;2001;49;4
1;ANGEL;2002;49;8
1;ANGEL;2004;49;3
1;ANGEL;2014;49;3
1;ANGEL;2018;49;4
1;ANGELO;2000;49;4
1;ANGELO;2001;49;8
1;ANGELO;2002;49;6
1;ANGELO;2004;49;5
1;ANGELO;2005;49;5
1;ANGELO;2006;49;6
1;ANGELO;2007;49;7
1;ANGELO;2008;49;4
1;ANGELO;2009;49;3
1;ANGELO;2010;49;6
1;ANGELO;2011;49;4
1;ANGELO;2013;49;3
1;ANGELO;2014;49;5
1;ANGELO;2015;49;3
1;ANGELO;2016;49;4
1;ANGELO;2018;49;3
1;ANGELO;2020;49;4
1;ANIS;2009;49;3
1;ANIS;2010;49;5
1;ANIS;2014;49;4
1;ANIS;2015;49;3
1;ANSELME;2010;49;3
